county,date,customers_out
Trousdale,2021-02-22,0
Unicoi,2021-02-22,0
Van Buren,2021-02-22,69
Warren,2021-02-22,0
Washington,2021-02-22,3397
White,2021-02-22,0
Williamson,2021-02-22,1901
Wilson,2021-02-22,8
Anderson,2021-02-23,12
Bedford,2021-02-23,1
Blount,2021-02-23,80
Bradley,2021-02-23,2
Campbell,2021-02-23,42
Cannon,2021-02-23,28
Cheatham,2021-02-23,8
Claiborne,2021-02-23,8
Clay,2021-02-23,1
Cocke,2021-02-23,18
Coffee,2021-02-23,612
Crockett,2021-02-23,1
Cumberland,2021-02-23,57
Davidson,2021-02-23,188
DeKalb,2021-02-23,1
Fayette,2021-02-23,0
Fentress,2021-02-23,56
Franklin,2021-02-23,20
Gibson,2021-02-23,59
Giles,2021-02-23,16
Grainger,2021-02-23,1
Greene,2021-02-23,1169
Grundy,2021-02-23,7
Hamblen,2021-02-23,10
Hamilton,2021-02-23,47
Hancock,2021-02-23,27
Hardeman,2021-02-23,0
Hawkins,2021-02-23,123
Haywood,2021-02-23,50
Henry,2021-02-23,0
Knox,2021-02-23,140
Lawrence,2021-02-23,24
Lewis,2021-02-23,0
Lincoln,2021-02-23,0
Loudon,2021-02-23,5
Macon,2021-02-23,2
Marion,2021-02-23,1
Marshall,2021-02-23,8
Maury,2021-02-23,9
Meigs,2021-02-23,1
Monroe,2021-02-23,92
Montgomery,2021-02-23,2125
Moore,2021-02-23,2
Obion,2021-02-23,2
Overton,2021-02-23,1
Pickett,2021-02-23,20
Polk,2021-02-23,1
Roane,2021-02-23,3
Robertson,2021-02-23,4
Rutherford,2021-02-23,13
Sequatchie,2021-02-23,1
Sevier,2021-02-23,28
Shelby,2021-02-23,817
Stewart,2021-02-23,1
Sullivan,2021-02-23,31
Sumner,2021-02-23,9
Trousdale,2021-02-23,1
Unicoi,2021-02-23,0
Union,2021-02-23,0
Washington,2021-02-23,101
Williamson,2021-02-23,8
Wilson,2021-02-23,10
Anderson,2021-02-24,1
Bedford,2021-02-24,78
Bledsoe,2021-02-24,6
Blount,2021-02-24,25
Bradley,2021-02-24,1
Campbell,2021-02-24,34
Cannon,2021-02-24,9
Cheatham,2021-02-24,21
Chester,2021-02-24,60
Claiborne,2021-02-24,61
Cocke,2021-02-24,10
Coffee,2021-02-24,22
Crockett,2021-02-24,2
Cumberland,2021-02-24,348
Davidson,2021-02-24,44
Fayette,2021-02-24,85
Fentress,2021-02-24,7
Franklin,2021-02-24,3
Gibson,2021-02-24,2
Giles,2021-02-24,1326
Grainger,2021-02-24,2
Greene,2021-02-24,3
Hamblen,2021-02-24,0
Hamilton,2021-02-24,1
Hancock,2021-02-24,2
Hardeman,2021-02-24,0
Hawkins,2021-02-24,31
Haywood,2021-02-24,0
Henderson,2021-02-24,1
Henry,2021-02-24,51
Knox,2021-02-24,275
Lawrence,2021-02-24,17
Lincoln,2021-02-24,182
Loudon,2021-02-24,0
Macon,2021-02-24,1
Madison,2021-02-24,312
Marion,2021-02-24,4
Marshall,2021-02-24,4
Maury,2021-02-24,1
McMinn,2021-02-24,1
Meigs,2021-02-24,2
Monroe,2021-02-24,243
Montgomery,2021-02-24,112
Moore,2021-02-24,1
Morgan,2021-02-24,0
Obion,2021-02-24,8
Overton,2021-02-24,0
Pickett,2021-02-24,1
Polk,2021-02-24,0
Putnam,2021-02-24,0
Rhea,2021-02-24,51
Roane,2021-02-24,96
Robertson,2021-02-24,63
Rutherford,2021-02-24,17
Scott,2021-02-24,0
Sequatchie,2021-02-24,67
Sevier,2021-02-24,51
Shelby,2021-02-24,267
Stewart,2021-02-24,1
Sullivan,2021-02-24,30
Sumner,2021-02-24,7
Tipton,2021-02-24,10
Trousdale,2021-02-24,3
Unicoi,2021-02-24,0
Union,2021-02-24,0
Washington,2021-02-24,7
White,2021-02-24,8
Williamson,2021-02-24,97
Wilson,2021-02-24,13
Anderson,2021-02-25,5
Bedford,2021-02-25,3
Bledsoe,2021-02-25,1
Blount,2021-02-25,30
Campbell,2021-02-25,10
Cannon,2021-02-25,4
Cheatham,2021-02-25,5
Claiborne,2021-02-25,1
Cocke,2021-02-25,6
Coffee,2021-02-25,177
Crockett,2021-02-25,2
Cumberland,2021-02-25,31
Davidson,2021-02-25,5115
DeKalb,2021-02-25,0
Dickson,2021-02-25,0
Fayette,2021-02-25,26
Fentress,2021-02-25,1
Franklin,2021-02-25,3
Giles,2021-02-25,30
Grainger,2021-02-25,91
Greene,2021-02-25,2
Grundy,2021-02-25,0
Hamblen,2021-02-25,2
Hamilton,2021-02-25,1
Hancock,2021-02-25,1
Hawkins,2021-02-25,31
Henry,2021-02-25,5
Hickman,2021-02-25,0
Jefferson,2021-02-25,31
Knox,2021-02-25,6929
Lawrence,2021-02-25,3
Lewis,2021-02-25,0
Lincoln,2021-02-25,0
Loudon,2021-02-25,21
Macon,2021-02-25,1
Madison,2021-02-25,1090
Marion,2021-02-25,65
Marshall,2021-02-25,3
Maury,2021-02-25,3
McMinn,2021-02-25,1
Meigs,2021-02-25,1
Monroe,2021-02-25,25
Montgomery,2021-02-25,5
Moore,2021-02-25,16
Obion,2021-02-25,5
Polk,2021-02-25,15
Roane,2021-02-25,1
Robertson,2021-02-25,17
Rutherford,2021-02-25,7
Sevier,2021-02-25,58
Shelby,2021-02-25,1170
Smith,2021-02-25,0
Stewart,2021-02-25,9
Sullivan,2021-02-25,30
Sumner,2021-02-25,35
Trousdale,2021-02-25,3
Union,2021-02-25,61
Warren,2021-02-25,0
Washington,2021-02-25,16
Wayne,2021-02-25,0
Williamson,2021-02-25,51
Wilson,2021-02-25,26
Anderson,2021-02-26,30
Bedford,2021-02-26,6
Bledsoe,2021-02-26,1
Blount,2021-02-26,96
Bradley,2021-02-26,847
Campbell,2021-02-26,207
Cannon,2021-02-26,1
Cheatham,2021-02-26,29
Chester,2021-02-26,1
Claiborne,2021-02-26,19
Cocke,2021-02-26,4
Coffee,2021-02-26,698
Cumberland,2021-02-26,1
Davidson,2021-02-26,567
Fayette,2021-02-26,14
Fentress,2021-02-26,1
Franklin,2021-02-26,2
Gibson,2021-02-26,4
Giles,2021-02-26,23
Grainger,2021-02-26,25
Greene,2021-02-26,3
Hamblen,2021-02-26,0
Hamilton,2021-02-26,9
Hancock,2021-02-26,7
Hawkins,2021-02-26,181
Henry,2021-02-26,1
Jefferson,2021-02-26,22
Knox,2021-02-26,1526
Lake,2021-02-26,6
Lawrence,2021-02-26,2
Loudon,2021-02-26,1
Madison,2021-02-26,4
Marion,2021-02-26,2
Marshall,2021-02-26,69
Maury,2021-02-26,25
Meigs,2021-02-26,1
Monroe,2021-02-26,11
Montgomery,2021-02-26,21
Obion,2021-02-26,4
Overton,2021-02-26,1
Polk,2021-02-26,1
Putnam,2021-02-26,1
Rhea,2021-02-26,8
Robertson,2021-02-26,207
Rutherford,2021-02-26,31
Sevier,2021-02-26,185
Shelby,2021-02-26,3149
Stewart,2021-02-26,2
Sullivan,2021-02-26,4
Sumner,2021-02-26,63
Tipton,2021-02-26,8
Unicoi,2021-02-26,0
Union,2021-02-26,0
Washington,2021-02-26,1980
Williamson,2021-02-26,2
Wilson,2021-02-26,17
Anderson,2021-02-27,36
Bedford,2021-02-27,2
Bledsoe,2021-02-27,12
Blount,2021-02-27,540
Bradley,2021-02-27,30
Campbell,2021-02-27,199
Cannon,2021-02-27,1
Cheatham,2021-02-27,29
Chester,2021-02-27,2
Claiborne,2021-02-27,57
Cocke,2021-02-27,2
Coffee,2021-02-27,24
Crockett,2021-02-27,1
Cumberland,2021-02-27,13
Davidson,2021-02-27,2988
Fayette,2021-02-27,11
Fentress,2021-02-27,138
Franklin,2021-02-27,21
Gibson,2021-02-27,497
Giles,2021-02-27,1
Grainger,2021-02-27,0
Greene,2021-02-27,31
Grundy,2021-02-27,91
Hamblen,2021-02-27,30
Hancock,2021-02-27,8
Hawkins,2021-02-27,7
Haywood,2021-02-27,236
Henry,2021-02-27,228
Jefferson,2021-02-27,30
Knox,2021-02-27,91
Lawrence,2021-02-27,1
Loudon,2021-02-27,97
Macon,2021-02-27,138
Madison,2021-02-27,197
Marion,2021-02-27,6
Marshall,2021-02-27,27
Maury,2021-02-27,4
McMinn,2021-02-27,74
Meigs,2021-02-27,8
Monroe,2021-02-27,44
Montgomery,2021-02-27,20
Obion,2021-02-27,3
Overton,2021-02-27,285
Pickett,2021-02-27,14
Putnam,2021-02-27,26
Rhea,2021-02-27,42
Robertson,2021-02-27,509
Rutherford,2021-02-27,138
Sevier,2021-02-27,16
Shelby,2021-02-27,4872
Sullivan,2021-02-27,139
Sumner,2021-02-27,15
Tipton,2021-02-27,440
Trousdale,2021-02-27,63
Unicoi,2021-02-27,0
Union,2021-02-27,0
Washington,2021-02-27,2738
Williamson,2021-02-27,12
Wilson,2021-02-27,75
Anderson,2021-02-28,282
Bedford,2021-02-28,26649
Bledsoe,2021-02-28,5
Blount,2021-02-28,540
Bradley,2021-02-28,4
Campbell,2021-02-28,140
Cannon,2021-02-28,4
Cheatham,2021-02-28,117
Chester,2021-02-28,6
Claiborne,2021-02-28,705
Cocke,2021-02-28,38
Coffee,2021-02-28,778
Crockett,2021-02-28,10
Cumberland,2021-02-28,3
Davidson,2021-02-28,2241
Dyer,2021-02-28,2
Fayette,2021-02-28,18
Fentress,2021-02-28,1
Franklin,2021-02-28,37
Gibson,2021-02-28,618
Giles,2021-02-28,35
Grainger,2021-02-28,1132
Greene,2021-02-28,82
Grundy,2021-02-28,26
Hamblen,2021-02-28,577
Hancock,2021-02-28,99
Hawkins,2021-02-28,658
Haywood,2021-02-28,989
Henderson,2021-02-28,1
Henry,2021-02-28,136
Jefferson,2021-02-28,30
Knox,2021-02-28,1811
Lake,2021-02-28,5
Lawrence,2021-02-28,59
Loudon,2021-02-28,529
Macon,2021-02-28,10
Madison,2021-02-28,483
Marion,2021-02-28,6
Marshall,2021-02-28,39
Maury,2021-02-28,49
McMinn,2021-02-28,18
Meigs,2021-02-28,8
Monroe,2021-02-28,466
Montgomery,2021-02-28,212
Obion,2021-02-28,55
Overton,2021-02-28,51
Pickett,2021-02-28,110
Polk,2021-02-28,1
Rhea,2021-02-28,1382
Roane,2021-02-28,37
Robertson,2021-02-28,100
Rutherford,2021-02-28,8881
Scott,2021-02-28,2
Sequatchie,2021-02-28,3
Sevier,2021-02-28,358
Shelby,2021-02-28,1674
Stewart,2021-02-28,64
Sullivan,2021-02-28,139
Sumner,2021-02-28,588
Tipton,2021-02-28,622
Trousdale,2021-02-28,1
Union,2021-02-28,905
Van Buren,2021-02-28,13
Washington,2021-02-28,2740
Williamson,2021-02-28,6
Wilson,2021-02-28,3
Anderson,2021-03-01,335
Bedford,2021-03-01,168
Bledsoe,2021-03-01,76
Blount,2021-03-01,342
Bradley,2021-03-01,57
Campbell,2021-03-01,236
Cannon,2021-03-01,1
Carter,2021-03-01,0
Cheatham,2021-03-01,514
Chester,2021-03-01,6
Claiborne,2021-03-01,38
Cocke,2021-03-01,23
Coffee,2021-03-01,204
Cumberland,2021-03-01,112
Davidson,2021-03-01,804
DeKalb,2021-03-01,1
Dickson,2021-03-01,0
Fayette,2021-03-01,5
Fentress,2021-03-01,5
Franklin,2021-03-01,37
Gibson,2021-03-01,3269
Giles,2021-03-01,35
Grainger,2021-03-01,1128
Greene,2021-03-01,63
Grundy,2021-03-01,32
Hamblen,2021-03-01,4
Hamilton,2021-03-01,33
Hancock,2021-03-01,3
Hardeman,2021-03-01,0
Hawkins,2021-03-01,8
Haywood,2021-03-01,1
Henry,2021-03-01,70
Hickman,2021-03-01,0
Jefferson,2021-03-01,42
Knox,2021-03-01,5723
Lawrence,2021-03-01,58
Lewis,2021-03-01,0
Lincoln,2021-03-01,0
Loudon,2021-03-01,526
Macon,2021-03-01,8
Madison,2021-03-01,55
Marion,2021-03-01,251
Marshall,2021-03-01,40
Maury,2021-03-01,55
McMinn,2021-03-01,721
Meigs,2021-03-01,1159
Monroe,2021-03-01,265
Montgomery,2021-03-01,4
Moore,2021-03-01,6
Morgan,2021-03-01,0
Obion,2021-03-01,4
Overton,2021-03-01,52
Pickett,2021-03-01,1
Polk,2021-03-01,34
Putnam,2021-03-01,0
Rhea,2021-03-01,51
Roane,2021-03-01,795
Robertson,2021-03-01,20
Rutherford,2021-03-01,223
Scott,2021-03-01,0
Sequatchie,2021-03-01,28
Sevier,2021-03-01,915
Shelby,2021-03-01,187
Smith,2021-03-01,0
Stewart,2021-03-01,27
Sullivan,2021-03-01,17
Sumner,2021-03-01,28
Tipton,2021-03-01,5
Trousdale,2021-03-01,3
Unicoi,2021-03-01,19
Union,2021-03-01,898
Van Buren,2021-03-01,1
Warren,2021-03-01,0
Washington,2021-03-01,8
White,2021-03-01,0
Williamson,2021-03-01,21
Wilson,2021-03-01,487
Anderson,2021-03-02,4
Bedford,2021-03-02,2
Bledsoe,2021-03-02,1
Blount,2021-03-02,16
Bradley,2021-03-02,2
Campbell,2021-03-02,101
Cannon,2021-03-02,12
Cheatham,2021-03-02,2
Claiborne,2021-03-02,46
Cocke,2021-03-02,79
Coffee,2021-03-02,4
Cumberland,2021-03-02,454
Davidson,2021-03-02,216
Fayette,2021-03-02,1
Fentress,2021-03-02,1187
Franklin,2021-03-02,6
Gibson,2021-03-02,59
Giles,2021-03-02,19
Greene,2021-03-02,5
Grundy,2021-03-02,1
Hamblen,2021-03-02,4
Hamilton,2021-03-02,1
Hancock,2021-03-02,1
Hardeman,2021-03-02,3
Hawkins,2021-03-02,11
Haywood,2021-03-02,0
Henry,2021-03-02,29
Knox,2021-03-02,68
Lake,2021-03-02,1
Lawrence,2021-03-02,3
Loudon,2021-03-02,2
Madison,2021-03-02,46
Marion,2021-03-02,1
Marshall,2021-03-02,3
Maury,2021-03-02,45
Monroe,2021-03-02,22
Montgomery,2021-03-02,534
Moore,2021-03-02,1
Obion,2021-03-02,7
Overton,2021-03-02,1
Pickett,2021-03-02,22
Polk,2021-03-02,1
Rhea,2021-03-02,1
Roane,2021-03-02,29
Robertson,2021-03-02,9
Rutherford,2021-03-02,9
Sevier,2021-03-02,15
Shelby,2021-03-02,251
Stewart,2021-03-02,1
Sullivan,2021-03-02,24
Sumner,2021-03-02,110
Trousdale,2021-03-02,1
Unicoi,2021-03-02,0
Union,2021-03-02,39
Washington,2021-03-02,13
Williamson,2021-03-02,24
Wilson,2021-03-02,11
Anderson,2021-03-03,24
Bedford,2021-03-03,4
Blount,2021-03-03,46
Bradley,2021-03-03,53
Campbell,2021-03-03,81
Cannon,2021-03-03,15
Cheatham,2021-03-03,3
Claiborne,2021-03-03,47
Clay,2021-03-03,1
Cocke,2021-03-03,44
Coffee,2021-03-03,3
Cumberland,2021-03-03,1514
Davidson,2021-03-03,148
DeKalb,2021-03-03,2
Fayette,2021-03-03,2
Franklin,2021-03-03,3
Giles,2021-03-03,2
Greene,2021-03-03,692
Hamblen,2021-03-03,4
Hancock,2021-03-03,18
Hardeman,2021-03-03,0
Hawkins,2021-03-03,8
Haywood,2021-03-03,1
Henry,2021-03-03,2
Jefferson,2021-03-03,2
Knox,2021-03-03,134
Lawrence,2021-03-03,24
Lewis,2021-03-03,0
Loudon,2021-03-03,5
Macon,2021-03-03,1
Madison,2021-03-03,2
Marion,2021-03-03,29
Marshall,2021-03-03,844
Maury,2021-03-03,5
McMinn,2021-03-03,1
Meigs,2021-03-03,5
Monroe,2021-03-03,12
Montgomery,2021-03-03,12
Moore,2021-03-03,3
Pickett,2021-03-03,36
Polk,2021-03-03,23
Putnam,2021-03-03,1
Rhea,2021-03-03,1
Roane,2021-03-03,2
Robertson,2021-03-03,19
Rutherford,2021-03-03,38
Sequatchie,2021-03-03,1
Sevier,2021-03-03,41
Shelby,2021-03-03,197
Stewart,2021-03-03,8
Sullivan,2021-03-03,10
Sumner,2021-03-03,46
Tipton,2021-03-03,47
Trousdale,2021-03-03,19
Unicoi,2021-03-03,0
Union,2021-03-03,313
Washington,2021-03-03,20
Wayne,2021-03-03,0
Williamson,2021-03-03,15
Wilson,2021-03-03,37
Anderson,2021-03-04,3
Bedford,2021-03-04,4
Bledsoe,2021-03-04,23
Blount,2021-03-04,122
Bradley,2021-03-04,57
Campbell,2021-03-04,82
Cannon,2021-03-04,6
Cheatham,2021-03-04,8
Chester,2021-03-04,0
Claiborne,2021-03-04,47
Cocke,2021-03-04,18
Coffee,2021-03-04,78
Crockett,2021-03-04,0
Cumberland,2021-03-04,2
Davidson,2021-03-04,404
DeKalb,2021-03-04,0
Dickson,2021-03-04,0
Dyer,2021-03-04,0
Fayette,2021-03-04,51
Fentress,2021-03-04,2
Franklin,2021-03-04,2
Gibson,2021-03-04,3
Giles,2021-03-04,29
Grainger,2021-03-04,29
Greene,2021-03-04,1
Hamblen,2021-03-04,3
Hamilton,2021-03-04,1
Hancock,2021-03-04,21
Hardeman,2021-03-04,0
Hawkins,2021-03-04,37
Haywood,2021-03-04,0
Henderson,2021-03-04,35
Henry,2021-03-04,4
Hickman,2021-03-04,0
Jefferson,2021-03-04,1
Knox,2021-03-04,995
Lake,2021-03-04,0
Lauderdale,2021-03-04,0
Lawrence,2021-03-04,5
Loudon,2021-03-04,11
Macon,2021-03-04,20
Madison,2021-03-04,681
Marion,2021-03-04,1
Marshall,2021-03-04,30
Maury,2021-03-04,2
Meigs,2021-03-04,2
Monroe,2021-03-04,14
Montgomery,2021-03-04,63
Moore,2021-03-04,2
Obion,2021-03-04,4
Pickett,2021-03-04,22
Polk,2021-03-04,194
Putnam,2021-03-04,12
Rhea,2021-03-04,1
Roane,2021-03-04,40
Robertson,2021-03-04,1160
Rutherford,2021-03-04,187
Sequatchie,2021-03-04,2
Sevier,2021-03-04,22
Shelby,2021-03-04,1316
Smith,2021-03-04,0
Stewart,2021-03-04,1
Sullivan,2021-03-04,140
Sumner,2021-03-04,27
Tipton,2021-03-04,0
Trousdale,2021-03-04,11
Union,2021-03-04,310
Warren,2021-03-04,0
Washington,2021-03-04,20
Weakley,2021-03-04,0
Williamson,2021-03-04,17
Wilson,2021-03-04,8
Bedford,2021-03-05,26559
Bledsoe,2021-03-05,2
Blount,2021-03-05,4
Bradley,2021-03-05,10
Campbell,2021-03-05,55
Cannon,2021-03-05,2
Cheatham,2021-03-05,2
Chester,2021-03-05,3
Claiborne,2021-03-05,6
Cocke,2021-03-05,30
Coffee,2021-03-05,21
Crockett,2021-03-05,1
Cumberland,2021-03-05,2
Davidson,2021-03-05,7454
Dyer,2021-03-05,7
Fayette,2021-03-05,29
Franklin,2021-03-05,1
Gibson,2021-03-05,7
Giles,2021-03-05,7
Greene,2021-03-05,30
Hamblen,2021-03-05,4
Hancock,2021-03-05,1
Hardeman,2021-03-05,0
Hawkins,2021-03-05,2
Haywood,2021-03-05,0
Henry,2021-03-05,48
Jefferson,2021-03-05,1
Knox,2021-03-05,17
Lawrence,2021-03-05,10
Lincoln,2021-03-05,2
Loudon,2021-03-05,4
Macon,2021-03-05,10
Madison,2021-03-05,5
Marshall,2021-03-05,0
Maury,2021-03-05,2
McMinn,2021-03-05,303
Meigs,2021-03-05,7
Montgomery,2021-03-05,41
Obion,2021-03-05,4
Polk,2021-03-05,1
Rhea,2021-03-05,1
Roane,2021-03-05,40
Robertson,2021-03-05,5
Rutherford,2021-03-05,9
Sequatchie,2021-03-05,1
Sevier,2021-03-05,125
Shelby,2021-03-05,1494
Stewart,2021-03-05,1284
Sullivan,2021-03-05,32
Sumner,2021-03-05,14
Tipton,2021-03-05,3
Unicoi,2021-03-05,0
Washington,2021-03-05,934
Williamson,2021-03-05,156
Wilson,2021-03-05,16
Anderson,2021-03-06,19
Bedford,2021-03-06,1
Bledsoe,2021-03-06,1
Blount,2021-03-06,146
Bradley,2021-03-06,24
Campbell,2021-03-06,140
Cheatham,2021-03-06,1
Claiborne,2021-03-06,36
Cocke,2021-03-06,20
Coffee,2021-03-06,3
Cumberland,2021-03-06,305
Davidson,2021-03-06,801
Fayette,2021-03-06,1
Fentress,2021-03-06,1
Giles,2021-03-06,18
Grainger,2021-03-06,8
Greene,2021-03-06,27
Grundy,2021-03-06,13
Hamblen,2021-03-06,1
Hamilton,2021-03-06,263
Hancock,2021-03-06,1
Hawkins,2021-03-06,35
Haywood,2021-03-06,8
Henry,2021-03-06,2
Jefferson,2021-03-06,1
Knox,2021-03-06,2928
Lawrence,2021-03-06,1
Loudon,2021-03-06,27
Madison,2021-03-06,4
Marshall,2021-03-06,3
Maury,2021-03-06,1
McMinn,2021-03-06,1
Meigs,2021-03-06,1395
Monroe,2021-03-06,1
Montgomery,2021-03-06,1147
Moore,2021-03-06,25
Obion,2021-03-06,5
Rhea,2021-03-06,1
Roane,2021-03-06,1
Robertson,2021-03-06,23
Rutherford,2021-03-06,69
Sequatchie,2021-03-06,1
Sevier,2021-03-06,23
Shelby,2021-03-06,384
Sumner,2021-03-06,182
Tipton,2021-03-06,1
Union,2021-03-06,2
Washington,2021-03-06,16
Williamson,2021-03-06,2
Anderson,2021-03-07,21
Bedford,2021-03-07,1
Bledsoe,2021-03-07,1
Blount,2021-03-07,3
Bradley,2021-03-07,651
Campbell,2021-03-07,23
Cannon,2021-03-07,0
Cheatham,2021-03-07,5
Chester,2021-03-07,2
Claiborne,2021-03-07,8
Cocke,2021-03-07,4
Coffee,2021-03-07,3
Cumberland,2021-03-07,12
Davidson,2021-03-07,28
DeKalb,2021-03-07,0
Dickson,2021-03-07,0
Fayette,2021-03-07,2
Fentress,2021-03-07,6
Gibson,2021-03-07,1
Giles,2021-03-07,29
Grainger,2021-03-07,6
Greene,2021-03-07,1
Grundy,2021-03-07,2
Hamblen,2021-03-07,0
Hancock,2021-03-07,3
Hardeman,2021-03-07,0
Hawkins,2021-03-07,4
Haywood,2021-03-07,0
Henry,2021-03-07,237
Hickman,2021-03-07,0
Jefferson,2021-03-07,7
Knox,2021-03-07,123
Lawrence,2021-03-07,1
Madison,2021-03-07,7
Marion,2021-03-07,26
Marshall,2021-03-07,2
Maury,2021-03-07,2
McMinn,2021-03-07,2
Meigs,2021-03-07,14
Monroe,2021-03-07,2
Montgomery,2021-03-07,37
Overton,2021-03-07,348
Polk,2021-03-07,2
Robertson,2021-03-07,30
Rutherford,2021-03-07,57
Sequatchie,2021-03-07,10
Sevier,2021-03-07,16
Shelby,2021-03-07,48
Smith,2021-03-07,0
Sumner,2021-03-07,5
Tipton,2021-03-07,2
Trousdale,2021-03-07,0
Warren,2021-03-07,0
Washington,2021-03-07,2
Williamson,2021-03-07,3
Wilson,2021-03-07,1
Bedford,2021-03-08,25
Bledsoe,2021-03-08,305
Blount,2021-03-08,46
Bradley,2021-03-08,1
Campbell,2021-03-08,80
Cannon,2021-03-08,25
Cheatham,2021-03-08,21
Chester,2021-03-08,1
Claiborne,2021-03-08,0
Cocke,2021-03-08,21
Coffee,2021-03-08,28
Cumberland,2021-03-08,1905
Davidson,2021-03-08,240
DeKalb,2021-03-08,0
Dickson,2021-03-08,0
Fayette,2021-03-08,17
Fentress,2021-03-08,2
Franklin,2021-03-08,4
Gibson,2021-03-08,1
Giles,2021-03-08,1
Greene,2021-03-08,58
Grundy,2021-03-08,2
Hamblen,2021-03-08,39
Hamilton,2021-03-08,4
Hancock,2021-03-08,17
Hawkins,2021-03-08,42
Haywood,2021-03-08,2
Henry,2021-03-08,160
Hickman,2021-03-08,0
Knox,2021-03-08,1722
Lawrence,2021-03-08,55
Lincoln,2021-03-08,1
Loudon,2021-03-08,4
Macon,2021-03-08,3
Madison,2021-03-08,4
Marion,2021-03-08,1
Marshall,2021-03-08,2
Maury,2021-03-08,378
McMinn,2021-03-08,130
Meigs,2021-03-08,1
Monroe,2021-03-08,54
Montgomery,2021-03-08,106
Morgan,2021-03-08,0
Overton,2021-03-08,0
Pickett,2021-03-08,0
Polk,2021-03-08,1
Putnam,2021-03-08,12
Rhea,2021-03-08,3
Roane,2021-03-08,2
Robertson,2021-03-08,94
Rutherford,2021-03-08,76
Scott,2021-03-08,0
Sevier,2021-03-08,46
Shelby,2021-03-08,218
Smith,2021-03-08,0
Stewart,2021-03-08,1283
Sullivan,2021-03-08,11
Sumner,2021-03-08,32
Trousdale,2021-03-08,7
Unicoi,2021-03-08,0
Union,2021-03-08,1
Warren,2021-03-08,0
Washington,2021-03-08,160
White,2021-03-08,0
Williamson,2021-03-08,20
Wilson,2021-03-08,73
Anderson,2021-03-09,9
Bedford,2021-03-09,26
Bledsoe,2021-03-09,1
Blount,2021-03-09,63
Bradley,2021-03-09,35
Campbell,2021-03-09,140
Cannon,2021-03-09,8
Carter,2021-03-09,0
Cheatham,2021-03-09,1
Claiborne,2021-03-09,52
Clay,2021-03-09,2
Cocke,2021-03-09,17
Coffee,2021-03-09,63
Cumberland,2021-03-09,1
Davidson,2021-03-09,782
DeKalb,2021-03-09,1
Dickson,2021-03-09,0
Fayette,2021-03-09,72
Fentress,2021-03-09,1
Franklin,2021-03-09,6
Giles,2021-03-09,7941
Grainger,2021-03-09,2335
Greene,2021-03-09,9
Grundy,2021-03-09,16
Hamblen,2021-03-09,1
Hancock,2021-03-09,2
Hardeman,2021-03-09,1
Hawkins,2021-03-09,12
Haywood,2021-03-09,4
Henderson,2021-03-09,2
Henry,2021-03-09,69
Jefferson,2021-03-09,3
Knox,2021-03-09,6294
Lake,2021-03-09,7
Lawrence,2021-03-09,21
Loudon,2021-03-09,2
Macon,2021-03-09,1
Madison,2021-03-09,2
Marion,2021-03-09,23
Marshall,2021-03-09,31
Maury,2021-03-09,3
Monroe,2021-03-09,52
Montgomery,2021-03-09,42
Moore,2021-03-09,2
Pickett,2021-03-09,1
Rhea,2021-03-09,31
Roane,2021-03-09,40
Robertson,2021-03-09,39
Rutherford,2021-03-09,22
Sevier,2021-03-09,55
Shelby,2021-03-09,1804
Stewart,2021-03-09,2
Sullivan,2021-03-09,24
Sumner,2021-03-09,2100
Tipton,2021-03-09,4
Unicoi,2021-03-09,25
Union,2021-03-09,5289
Washington,2021-03-09,971
White,2021-03-09,4
Williamson,2021-03-09,29
Wilson,2021-03-09,73
Anderson,2021-03-10,0
Bedford,2021-03-10,5
Bledsoe,2021-03-10,3
Blount,2021-03-10,159
Bradley,2021-03-10,72
Campbell,2021-03-10,241
Cannon,2021-03-10,1
Carter,2021-03-10,0
Cheatham,2021-03-10,1426
Claiborne,2021-03-10,52
Clay,2021-03-10,5
Cocke,2021-03-10,31
Coffee,2021-03-10,18
Crockett,2021-03-10,9
Cumberland,2021-03-10,2
Davidson,2021-03-10,0
Fayette,2021-03-10,1
Fentress,2021-03-10,137
Franklin,2021-03-10,8
Gibson,2021-03-10,4
Giles,2021-03-10,502
Grainger,2021-03-10,0
Greene,2021-03-10,7
Grundy,2021-03-10,3
Hamblen,2021-03-10,375
Hamilton,2021-03-10,0
Hancock,2021-03-10,82
Hardeman,2021-03-10,0
Hawkins,2021-03-10,526
Haywood,2021-03-10,0
Henry,2021-03-10,1
Jefferson,2021-03-10,0
Knox,2021-03-10,1742
Lake,2021-03-10,1
Lawrence,2021-03-10,5
Loudon,2021-03-10,6
Macon,2021-03-10,2
Madison,2021-03-10,5
Marion,2021-03-10,1
Marshall,2021-03-10,7
Maury,2021-03-10,1
McMinn,2021-03-10,0
Meigs,2021-03-10,1
Monroe,2021-03-10,13
Montgomery,2021-03-10,28
Moore,2021-03-10,1
Morgan,2021-03-10,0
Obion,2021-03-10,37
Overton,2021-03-10,0
Pickett,2021-03-10,1
Polk,2021-03-10,676
Putnam,2021-03-10,0
Rhea,2021-03-10,1377
Roane,2021-03-10,0
Robertson,2021-03-10,13
Rutherford,2021-03-10,10
Scott,2021-03-10,0
Sequatchie,2021-03-10,4
Sevier,2021-03-10,8
Shelby,2021-03-10,1363
Stewart,2021-03-10,1
Sullivan,2021-03-10,1339
