county,date,customers_out
Henry,2021-05-15,1.0
Henry,2021-05-16,45.0
Jefferson,2021-05-13,68.0
Jefferson,2021-05-14,6.0
Knox,2021-05-13,95.0
Knox,2021-05-14,1693.0
Knox,2021-05-15,1708.0
Knox,2021-05-16,1786.0
Lake,2021-05-15,4.0
Lawrence,2021-05-13,28.0
Lawrence,2021-05-14,17.0
Lawrence,2021-05-15,2.0
Lawrence,2021-05-16,7.0
Loudon,2021-05-13,14.0
Loudon,2021-05-14,5.0
Loudon,2021-05-15,462.0
Loudon,2021-05-16,17.0
Macon,2021-05-13,16.0
Macon,2021-05-15,2.0
Madison,2021-05-13,2.0
Madison,2021-05-14,42.0
Madison,2021-05-15,573.0
Madison,2021-05-16,8.0
Marion,2021-05-13,17.0
Marion,2021-05-14,2.0
Marion,2021-05-15,7.0
Marion,2021-05-16,8.0
Marshall,2021-05-13,3.0
Marshall,2021-05-14,1.0
Maury,2021-05-13,20.0
Maury,2021-05-14,1.0
Maury,2021-05-15,9.0
Maury,2021-05-16,2.0
McMinn,2021-05-13,2.0
McMinn,2021-05-14,58.0
McMinn,2021-05-15,33.0
Meigs,2021-05-13,1.0
Meigs,2021-05-14,1.0
Meigs,2021-05-15,4.0
Meigs,2021-05-16,3.0
Monroe,2021-05-13,27.0
Monroe,2021-05-14,129.0
Monroe,2021-05-15,2.0
Monroe,2021-05-16,8.0
Montgomery,2021-05-13,502.0
Montgomery,2021-05-14,22.0
Montgomery,2021-05-15,29.0
Montgomery,2021-05-16,38.0
Moore,2021-05-13,4.0
Moore,2021-05-15,1.0
Moore,2021-05-16,1.0
Morgan,2021-05-13,3.0
Obion,2021-05-15,2.0
Obion,2021-05-16,3.0
Polk,2021-05-13,1.0
Polk,2021-05-16,1.0
Putnam,2021-05-13,1.0
Putnam,2021-05-16,43.0
Rhea,2021-05-13,1.0
Roane,2021-05-13,90.0
Roane,2021-05-14,12.0
Roane,2021-05-15,1.0
Roane,2021-05-16,1.0
Robertson,2021-05-13,1461.0
Robertson,2021-05-14,30.0
Robertson,2021-05-15,36.0
Robertson,2021-05-16,24.0
Rutherford,2021-05-13,10.0
Rutherford,2021-05-14,26.0
Rutherford,2021-05-15,849.0
Rutherford,2021-05-16,95.0
Sequatchie,2021-05-13,2.0
Sequatchie,2021-05-14,1.0
Sequatchie,2021-05-15,14.0
Sequatchie,2021-05-16,4.0
Sevier,2021-05-13,760.0
Sevier,2021-05-14,88.0
Sevier,2021-05-15,71.0
Sevier,2021-05-16,5.0
Shelby,2021-05-13,1809.0
Shelby,2021-05-14,130.0
Shelby,2021-05-15,597.0
Shelby,2021-05-16,1325.0
Stewart,2021-05-13,1.0
Stewart,2021-05-14,20.0
Sullivan,2021-05-13,20.0
Sullivan,2021-05-14,8.0
Sullivan,2021-05-15,22.0
Sullivan,2021-05-16,50.0
Sumner,2021-05-13,1310.0
Sumner,2021-05-14,1310.0
Sumner,2021-05-15,11.0
Sumner,2021-05-16,48.0
Tipton,2021-05-13,33.0
Tipton,2021-05-14,4.0
Tipton,2021-05-15,11.0
Tipton,2021-05-16,4.0
Unicoi,2021-05-13,2.0
Unicoi,2021-05-14,
Union,2021-05-13,2.0
Union,2021-05-14,440.0
Union,2021-05-16,1.0
Washington,2021-05-13,3988.0
Washington,2021-05-14,35.0
Washington,2021-05-15,50.0
Washington,2021-05-16,59.0
White,2021-05-14,2.0
White,2021-05-15,16.0
Williamson,2021-05-13,3.0
Williamson,2021-05-14,25.0
Williamson,2021-05-15,3.0
Williamson,2021-05-16,28.0
Wilson,2021-05-13,14.0
Wilson,2021-05-14,3.0
Wilson,2021-05-15,4.0
Wilson,2021-05-16,51.0
Anderson,2021-05-17,6.0
Anderson,2021-05-18,7.0
Anderson,2021-05-19,5.0
Bedford,2021-05-17,66.0
Bedford,2021-05-18,4.0
Bedford,2021-05-19,8.0
Bledsoe,2021-05-16,1.0
Bledsoe,2021-05-17,1.0
Bledsoe,2021-05-18,13.0
Bledsoe,2021-05-19,3.0
Blount,2021-05-16,9.0
Blount,2021-05-17,76.0
Blount,2021-05-18,122.0
Blount,2021-05-19,86.0
Bradley,2021-05-16,2.0
Bradley,2021-05-17,52.0
Bradley,2021-05-18,28.0
Bradley,2021-05-19,7.0
Campbell,2021-05-16,84.0
Campbell,2021-05-17,95.0
Campbell,2021-05-18,58.0
Campbell,2021-05-19,43.0
Cannon,2021-05-17,
Cannon,2021-05-18,3.0
Cannon,2021-05-19,4.0
Cheatham,2021-05-16,20.0
Cheatham,2021-05-17,1.0
Cheatham,2021-05-18,579.0
Cheatham,2021-05-19,1.0
Chester,2021-05-17,3.0
Chester,2021-05-18,6.0
Chester,2021-05-19,2.0
Claiborne,2021-05-16,15.0
Claiborne,2021-05-17,66.0
Claiborne,2021-05-18,74.0
Claiborne,2021-05-19,18.0
Clay,2021-05-18,7.0
Cocke,2021-05-16,1.0
Cocke,2021-05-17,32.0
Cocke,2021-05-18,15.0
Cocke,2021-05-19,32.0
Coffee,2021-05-17,44.0
Coffee,2021-05-18,6.0
Coffee,2021-05-19,5.0
Crockett,2021-05-18,15.0
Crockett,2021-05-19,3.0
Cumberland,2021-05-17,2.0
Cumberland,2021-05-18,3.0
Cumberland,2021-05-19,29.0
Davidson,2021-05-16,10.0
Davidson,2021-05-17,20.0
Davidson,2021-05-18,43.0
Davidson,2021-05-19,261.0
DeKalb,2021-05-17,6.0
Dickson,2021-05-17,
Dickson,2021-05-19,1.0
Dyer,2021-05-18,2.0
Fayette,2021-05-17,253.0
Fayette,2021-05-18,371.0
Fayette,2021-05-19,49.0
Fentress,2021-05-17,25.0
Fentress,2021-05-19,1.0
Franklin,2021-05-17,5.0
Franklin,2021-05-18,1.0
Franklin,2021-05-19,3.0
Gibson,2021-05-17,51.0
Gibson,2021-05-18,4.0
Giles,2021-05-16,5.0
Giles,2021-05-17,31.0
Giles,2021-05-18,742.0
Giles,2021-05-19,80.0
Grainger,2021-05-17,1.0
Grainger,2021-05-19,7.0
Greene,2021-05-16,1.0
Greene,2021-05-17,3.0
Greene,2021-05-18,7.0
Greene,2021-05-19,4.0
Grundy,2021-05-18,3.0
Grundy,2021-05-19,3.0
Hamblen,2021-05-17,
Hamblen,2021-05-18,2.0
Hamblen,2021-05-19,28.0
Hamilton,2021-05-16,2.0
Hamilton,2021-05-17,5.0
Hamilton,2021-05-19,1.0
Hancock,2021-05-16,1.0
Hancock,2021-05-17,1.0
Hancock,2021-05-18,3.0
Hancock,2021-05-19,75.0
Hardeman,2021-05-17,2.0
Hardeman,2021-05-18,3.0
Hawkins,2021-05-16,34.0
Hawkins,2021-05-17,118.0
Hawkins,2021-05-18,23.0
Hawkins,2021-05-19,102.0
Haywood,2021-05-17,2.0
Haywood,2021-05-18,2.0
Henderson,2021-05-18,34.0
Henry,2021-05-16,5.0
Henry,2021-05-17,40.0
Henry,2021-05-18,82.0
Henry,2021-05-19,42.0
Hickman,2021-05-17,
Jefferson,2021-05-17,
Jefferson,2021-05-18,1.0
Jefferson,2021-05-19,17.0
Knox,2021-05-16,1092.0
Knox,2021-05-17,4236.0
Knox,2021-05-18,882.0
Knox,2021-05-19,184.0
Lake,2021-05-17,6.0
Lauderdale,2021-05-17,1.0
Lawrence,2021-05-16,7.0
Lawrence,2021-05-17,26.0
Lawrence,2021-05-18,24.0
Lawrence,2021-05-19,11.0
Lincoln,2021-05-17,60.0
Loudon,2021-05-17,43.0
Loudon,2021-05-18,26.0
Loudon,2021-05-19,38.0
Macon,2021-05-17,409.0
Macon,2021-05-19,3.0
Madison,2021-05-16,5.0
Madison,2021-05-17,7.0
Madison,2021-05-18,156.0
Madison,2021-05-19,102.0
Marion,2021-05-17,1.0
Marion,2021-05-18,5.0
Marion,2021-05-19,3.0
Marshall,2021-05-17,9.0
Marshall,2021-05-18,1.0
Marshall,2021-05-19,7.0
Maury,2021-05-16,23.0
Maury,2021-05-17,81.0
Maury,2021-05-18,11.0
McMinn,2021-05-17,18.0
McMinn,2021-05-19,
Meigs,2021-05-17,1.0
Meigs,2021-05-19,
Monroe,2021-05-17,17.0
Monroe,2021-05-18,11.0
Monroe,2021-05-19,5.0
Montgomery,2021-05-16,2241.0
Montgomery,2021-05-17,48.0
Montgomery,2021-05-18,94.0
Montgomery,2021-05-19,13.0
Moore,2021-05-16,1.0
Moore,2021-05-17,1.0
Morgan,2021-05-17,
Morgan,2021-05-19,18.0
Obion,2021-05-18,16.0
Obion,2021-05-19,1.0
Overton,2021-05-17,
Overton,2021-05-18,8.0
Overton,2021-05-19,
Pickett,2021-05-17,13.0
Pickett,2021-05-19,
Polk,2021-05-17,138.0
Polk,2021-05-18,1.0
Polk,2021-05-19,
Putnam,2021-05-16,1.0
Putnam,2021-05-17,
Putnam,2021-05-19,
Rhea,2021-05-17,8.0
Rhea,2021-05-18,22.0
Rhea,2021-05-19,
Roane,2021-05-17,
Roane,2021-05-18,3.0
Roane,2021-05-19,1.0
Robertson,2021-05-16,16.0
Robertson,2021-05-17,3.0
Robertson,2021-05-18,7.0
Robertson,2021-05-19,38.0
Rutherford,2021-05-16,2313.0
Rutherford,2021-05-17,3428.0
Rutherford,2021-05-18,2141.0
Rutherford,2021-05-19,318.0
Scott,2021-05-17,
Scott,2021-05-19,
Sequatchie,2021-05-17,5.0
Sequatchie,2021-05-19,1.0
Sevier,2021-05-16,411.0
Sevier,2021-05-17,29.0
Sevier,2021-05-18,11.0
Sevier,2021-05-19,22.0
Shelby,2021-05-16,149.0
Shelby,2021-05-17,132.0
Shelby,2021-05-18,133.0
Shelby,2021-05-19,2952.0
Smith,2021-05-17,
Stewart,2021-05-16,6.0
Stewart,2021-05-18,2.0
Stewart,2021-05-19,1.0
Sullivan,2021-05-16,4.0
Sullivan,2021-05-17,13.0
Sullivan,2021-05-18,27.0
Sullivan,2021-05-19,27.0
Sumner,2021-05-16,5.0
Sumner,2021-05-17,484.0
Sumner,2021-05-18,54.0
Sumner,2021-05-19,54.0
Tipton,2021-05-16,3.0
Tipton,2021-05-17,3.0
Tipton,2021-05-18,10.0
Tipton,2021-05-19,14.0
Trousdale,2021-05-17,2.0
Trousdale,2021-05-19,2.0
Unicoi,2021-05-17,
Unicoi,2021-05-18,
Unicoi,2021-05-19,1.0
Union,2021-05-17,2.0
Union,2021-05-18,2.0
Union,2021-05-19,
Warren,2021-05-17,
Washington,2021-05-16,26.0
Washington,2021-05-17,71.0
Washington,2021-05-18,106.0
Washington,2021-05-19,49.0
White,2021-05-17,6.0
White,2021-05-19,
Williamson,2021-05-16,1.0
Williamson,2021-05-17,6.0
Williamson,2021-05-18,17.0
Williamson,2021-05-19,20.0
Wilson,2021-05-16,2.0
Wilson,2021-05-17,76.0
Wilson,2021-05-18,17.0
Wilson,2021-05-19,14.0
Anderson,2021-05-20,1.0
Anderson,2021-05-21,18.0
Anderson,2021-05-22,6.0
Bedford,2021-05-19,6.0
Bedford,2021-05-20,6.0
Bedford,2021-05-21,449.0
Bedford,2021-05-22,1.0
Bledsoe,2021-05-20,1.0
Bledsoe,2021-05-21,2.0
Blount,2021-05-19,13.0
Blount,2021-05-20,126.0
Blount,2021-05-21,524.0
Blount,2021-05-22,73.0
Bradley,2021-05-19,834.0
Bradley,2021-05-20,805.0
Bradley,2021-05-21,2.0
Bradley,2021-05-22,1.0
Campbell,2021-05-19,133.0
Campbell,2021-05-20,167.0
Campbell,2021-05-21,40.0
Campbell,2021-05-22,31.0
Cannon,2021-05-21,1.0
Cannon,2021-05-22,17.0
Cheatham,2021-05-19,10.0
Cheatham,2021-05-20,52.0
Cheatham,2021-05-21,99.0
Chester,2021-05-19,743.0
Chester,2021-05-20,595.0
Chester,2021-05-21,10.0
Chester,2021-05-22,8.0
Claiborne,2021-05-19,21.0
Claiborne,2021-05-20,
Claiborne,2021-05-21,169.0
Claiborne,2021-05-22,34.0
Clay,2021-05-20,3.0
Cocke,2021-05-19,8.0
Cocke,2021-05-20,15.0
Cocke,2021-05-21,32.0
Cocke,2021-05-22,1.0
Coffee,2021-05-19,4.0
Coffee,2021-05-20,18.0
Coffee,2021-05-21,81.0
Coffee,2021-05-22,18.0
Crockett,2021-05-19,2.0
Crockett,2021-05-20,5.0
Cumberland,2021-05-20,2.0
Cumberland,2021-05-21,57.0
Cumberland,2021-05-22,1.0
Davidson,2021-05-19,271.0
Davidson,2021-05-20,56.0
Davidson,2021-05-21,51.0
Davidson,2021-05-22,1711.0
DeKalb,2021-05-20,1.0
Fayette,2021-05-19,49.0
Fayette,2021-05-20,168.0
Fayette,2021-05-21,1.0
Fayette,2021-05-22,1094.0
Fentress,2021-05-21,13.0
Fentress,2021-05-22,4.0
Franklin,2021-05-19,2.0
Franklin,2021-05-20,57.0
Franklin,2021-05-21,2.0
Franklin,2021-05-22,1.0
Gibson,2021-05-19,18.0
Gibson,2021-05-20,1.0
Gibson,2021-05-22,7.0
Giles,2021-05-19,2.0
Giles,2021-05-20,2.0
Giles,2021-05-21,13.0
Giles,2021-05-22,13.0
Grainger,2021-05-20,18.0
Grainger,2021-05-21,9.0
Greene,2021-05-19,1.0
Greene,2021-05-20,53.0
Greene,2021-05-21,28.0
Greene,2021-05-22,
Grundy,2021-05-19,1.0
Grundy,2021-05-20,4.0
Grundy,2021-05-21,4.0
Hamblen,2021-05-19,1.0
Hamblen,2021-05-20,33.0
Hamblen,2021-05-21,14.0
Hamblen,2021-05-22,3.0
Hamilton,2021-05-19,84.0
Hamilton,2021-05-20,7.0
Hamilton,2021-05-21,5.0
Hancock,2021-05-19,1.0
Hancock,2021-05-20,13.0
Hancock,2021-05-21,3.0
Hancock,2021-05-22,1.0
Hardeman,2021-05-20,6.0
Hawkins,2021-05-19,2.0
Hawkins,2021-05-20,27.0
Hawkins,2021-05-21,23.0
Hawkins,2021-05-22,74.0
Haywood,2021-05-20,19.0
Haywood,2021-05-21,1.0
Henry,2021-05-19,7.0
Henry,2021-05-20,24.0
Henry,2021-05-22,38.0
Jefferson,2021-05-19,39.0
Jefferson,2021-05-20,2.0
Jefferson,2021-05-21,5.0
Knox,2021-05-19,7258.0
Knox,2021-05-20,2439.0
Knox,2021-05-21,2009.0
Knox,2021-05-22,54.0
Lake,2021-05-19,36.0
Lake,2021-05-20,1.0
Lawrence,2021-05-19,468.0
Lawrence,2021-05-20,17.0
Lawrence,2021-05-21,1.0
Lawrence,2021-05-22,2.0
Loudon,2021-05-19,1.0
Loudon,2021-05-20,4.0
Loudon,2021-05-21,16.0
Loudon,2021-05-22,18.0
Macon,2021-05-19,3.0
Macon,2021-05-20,3.0
Macon,2021-05-21,2.0
Madison,2021-05-19,99.0
Madison,2021-05-20,21.0
Madison,2021-05-21,21.0
Madison,2021-05-22,19.0
Marion,2021-05-19,4.0
Marion,2021-05-20,6.0
Marion,2021-05-21,6.0
Marion,2021-05-22,17.0
Marshall,2021-05-19,6.0
Marshall,2021-05-20,447.0
Marshall,2021-05-21,45.0
Marshall,2021-05-22,4.0
Maury,2021-05-20,6.0
Maury,2021-05-21,1.0
Maury,2021-05-22,1.0
McMinn,2021-05-20,10.0
McMinn,2021-05-21,2.0
Meigs,2021-05-20,4.0
Meigs,2021-05-21,16.0
Meigs,2021-05-22,3.0
Monroe,2021-05-20,7.0
Monroe,2021-05-21,53.0
Monroe,2021-05-22,21.0
Montgomery,2021-05-19,24.0
Montgomery,2021-05-20,8.0
Montgomery,2021-05-21,224.0
Montgomery,2021-05-22,11.0
Moore,2021-05-20,1.0
Moore,2021-05-21,1.0
Morgan,2021-05-21,
Morgan,2021-05-22,
Obion,2021-05-19,46.0
Obion,2021-05-20,1.0
Obion,2021-05-21,4.0
Overton,2021-05-20,11.0
Overton,2021-05-21,
Pickett,2021-05-21,
Polk,2021-05-20,23.0
Polk,2021-05-21,
Polk,2021-05-22,1.0
Putnam,2021-05-20,1.0
Putnam,2021-05-21,
Rhea,2021-05-20,29.0
Rhea,2021-05-21,
Rhea,2021-05-22,1.0
Roane,2021-05-19,1.0
Roane,2021-05-21,11.0
Roane,2021-05-22,
Robertson,2021-05-19,1.0
Robertson,2021-05-20,7.0
Robertson,2021-05-21,15.0
Robertson,2021-05-22,31.0
Rutherford,2021-05-19,5.0
Rutherford,2021-05-20,88.0
Rutherford,2021-05-21,12.0
Rutherford,2021-05-22,224.0
Scott,2021-05-21,
Sequatchie,2021-05-20,4.0
Sevier,2021-05-19,52.0
Sevier,2021-05-20,39.0
Sevier,2021-05-21,120.0
Sevier,2021-05-22,18.0
Shelby,2021-05-19,1545.0
Shelby,2021-05-20,1197.0
Shelby,2021-05-21,2003.0
Shelby,2021-05-22,595.0
Stewart,2021-05-19,11.0
Stewart,2021-05-20,925.0
Stewart,2021-05-21,2.0
Stewart,2021-05-22,1.0
Sullivan,2021-05-19,12.0
Sullivan,2021-05-20,101.0
Sullivan,2021-05-21,22.0
Sullivan,2021-05-22,70.0
Sumner,2021-05-19,9.0
Sumner,2021-05-20,1765.0
Sumner,2021-05-21,130.0
Sumner,2021-05-22,1.0
Tipton,2021-05-19,6.0
Tipton,2021-05-20,10.0
Tipton,2021-05-21,3.0
Trousdale,2021-05-19,5.0
Trousdale,2021-05-21,1.0
Unicoi,2021-05-19,1.0
Unicoi,2021-05-21,
Union,2021-05-19,3.0
Union,2021-05-20,42.0
Union,2021-05-21,3340.0
Union,2021-05-22,
Washington,2021-05-19,3.0
Washington,2021-05-20,49.0
Washington,2021-05-21,38.0
Washington,2021-05-22,55.0
White,2021-05-21,
Williamson,2021-05-19,4.0
Williamson,2021-05-20,37.0
Williamson,2021-05-21,32.0
Williamson,2021-05-22,17.0
Wilson,2021-05-19,1695.0
Wilson,2021-05-20,9.0
Wilson,2021-05-21,17.0
Wilson,2021-05-22,2.0
Anderson,2021-05-23,10.0
Anderson,2021-05-24,1.0
Anderson,2021-05-25,1.0
Bedford,2021-05-22,29.0
Bedford,2021-05-23,8.0
Bedford,2021-05-24,9.0
Bedford,2021-05-25,35.0
Bledsoe,2021-05-24,1.0
Blount,2021-05-22,220.0
Blount,2021-05-23,72.0
Blount,2021-05-24,342.0
Blount,2021-05-25,6.0
Bradley,2021-05-22,27.0
Bradley,2021-05-23,39.0
Bradley,2021-05-24,854.0
Bradley,2021-05-25,955.0
Campbell,2021-05-22,11.0
Campbell,2021-05-23,134.0
Campbell,2021-05-24,51.0
Campbell,2021-05-25,83.0
Cannon,2021-05-22,4.0
Cannon,2021-05-23,1.0
Cannon,2021-05-24,1.0
Cannon,2021-05-25,1.0
Cheatham,2021-05-23,9.0
Cheatham,2021-05-24,2.0
Cheatham,2021-05-25,3.0
Chester,2021-05-22,9.0
Chester,2021-05-23,8.0
Chester,2021-05-24,744.0
Claiborne,2021-05-23,40.0
Claiborne,2021-05-24,74.0
Claiborne,2021-05-25,66.0
Clay,2021-05-24,977.0
Cocke,2021-05-22,32.0
Cocke,2021-05-23,26.0
Cocke,2021-05-24,22.0
Cocke,2021-05-25,2.0
Coffee,2021-05-23,2.0
Coffee,2021-05-24,8.0
Coffee,2021-05-25,40.0
Crockett,2021-05-22,4.0
Cumberland,2021-05-22,3.0
Cumberland,2021-05-23,1.0
Cumberland,2021-05-24,1245.0
Cumberland,2021-05-25,1.0
Davidson,2021-05-22,77.0
Davidson,2021-05-23,22.0
Davidson,2021-05-24,485.0
Davidson,2021-05-25,3349.0
DeKalb,2021-05-24,
Dickson,2021-05-24,
Dyer,2021-05-25,3.0
Fayette,2021-05-22,1.0
Fayette,2021-05-24,35.0
Fayette,2021-05-25,126.0
Fentress,2021-05-22,1.0
Fentress,2021-05-23,5.0
Fentress,2021-05-24,1.0
Fentress,2021-05-25,1.0
Franklin,2021-05-23,1.0
Franklin,2021-05-24,4.0
Franklin,2021-05-25,2.0
Gibson,2021-05-23,2.0
Gibson,2021-05-24,31.0
Giles,2021-05-22,1.0
Giles,2021-05-23,92.0
Giles,2021-05-24,42.0
Giles,2021-05-25,5.0
Grainger,2021-05-23,1.0
Grainger,2021-05-24,1.0
Grainger,2021-05-25,4.0
Greene,2021-05-22,17.0
Greene,2021-05-23,30.0
Greene,2021-05-24,35.0
Greene,2021-05-25,1.0
Grundy,2021-05-22,3.0
Grundy,2021-05-23,28.0
Grundy,2021-05-24,4.0
Grundy,2021-05-25,3.0
Hamblen,2021-05-22,2.0
Hamblen,2021-05-23,3.0
Hamblen,2021-05-24,29.0
Hamblen,2021-05-25,7.0
Hamilton,2021-05-23,41.0
Hamilton,2021-05-24,426.0
Hamilton,2021-05-25,2.0
Hancock,2021-05-22,3.0
Hancock,2021-05-23,1.0
Hancock,2021-05-24,1.0
Hancock,2021-05-25,1.0
Hardeman,2021-05-23,8.0
Hawkins,2021-05-22,4.0
Hawkins,2021-05-23,108.0
Hawkins,2021-05-24,5.0
Hawkins,2021-05-25,6.0
Haywood,2021-05-22,1.0
Haywood,2021-05-25,1.0
Henry,2021-05-22,12.0
Henry,2021-05-23,82.0
Henry,2021-05-24,75.0
Henry,2021-05-25,23.0
Hickman,2021-05-24,
Jefferson,2021-05-23,4.0
Knox,2021-05-22,8435.0
Knox,2021-05-23,1520.0
Knox,2021-05-24,2416.0
Knox,2021-05-25,666.0
Lake,2021-05-23,18.0
Lawrence,2021-05-22,2.0
Lawrence,2021-05-23,38.0
Lawrence,2021-05-24,3.0
Lawrence,2021-05-25,1.0
Loudon,2021-05-22,2.0
Loudon,2021-05-23,2.0
Loudon,2021-05-24,21.0
Loudon,2021-05-25,1.0
Macon,2021-05-23,1342.0
Macon,2021-05-24,38.0
Macon,2021-05-25,6.0
Madison,2021-05-22,17.0
Madison,2021-05-23,13.0
Madison,2021-05-24,136.0
Madison,2021-05-25,136.0
Marion,2021-05-22,2.0
Marion,2021-05-23,16.0
Marion,2021-05-24,11.0
Marion,2021-05-25,34.0
Marshall,2021-05-22,1.0
Marshall,2021-05-24,7.0
Marshall,2021-05-25,4.0
Maury,2021-05-22,7.0
Maury,2021-05-23,3.0
Maury,2021-05-24,2.0
Maury,2021-05-25,6.0
McMinn,2021-05-23,2.0
McMinn,2021-05-24,1.0
Meigs,2021-05-22,16.0
Meigs,2021-05-24,2.0
Monroe,2021-05-22,21.0
Monroe,2021-05-23,16.0
Monroe,2021-05-24,5.0
Monroe,2021-05-25,307.0
Montgomery,2021-05-22,5.0
Montgomery,2021-05-23,3609.0
Montgomery,2021-05-24,64.0
Montgomery,2021-05-25,10.0
Moore,2021-05-24,4.0
Morgan,2021-05-24,
Obion,2021-05-24,1.0
Overton,2021-05-24,
Pickett,2021-05-24,
Pickett,2021-05-25,1.0
Polk,2021-05-22,1.0
Polk,2021-05-23,1.0
Polk,2021-05-24,1.0
Putnam,2021-05-24,73.0
Putnam,2021-05-25,1.0
Rhea,2021-05-23,3.0
Rhea,2021-05-24,1.0
Roane,2021-05-24,
Robertson,2021-05-22,21.0
Robertson,2021-05-23,6.0
Robertson,2021-05-24,131.0
Robertson,2021-05-25,159.0
Rutherford,2021-05-22,2.0
Rutherford,2021-05-23,69.0
Rutherford,2021-05-24,90.0
Rutherford,2021-05-25,82.0
Scott,2021-05-24,
Sequatchie,2021-05-22,3.0
Sequatchie,2021-05-24,82.0
Sevier,2021-05-22,66.0
Sevier,2021-05-23,866.0
Sevier,2021-05-24,24.0
Sevier,2021-05-25,5.0
Shelby,2021-05-22,287.0
Shelby,2021-05-23,6481.0
Shelby,2021-05-24,3776.0
Shelby,2021-05-25,2508.0
Smith,2021-05-23,1.0
Smith,2021-05-24,
Stewart,2021-05-22,23.0
Stewart,2021-05-23,2.0
Stewart,2021-05-24,2.0
Stewart,2021-05-25,10.0
Sullivan,2021-05-22,8.0
Sullivan,2021-05-23,13.0
Sullivan,2021-05-24,12.0
Sullivan,2021-05-25,305.0
Sumner,2021-05-22,4.0
Sumner,2021-05-23,34.0
Sumner,2021-05-24,137.0
Sumner,2021-05-25,56.0
Tipton,2021-05-22,2.0
Tipton,2021-05-23,67.0
Tipton,2021-05-24,6.0
Tipton,2021-05-25,2.0
Trousdale,2021-05-24,
Unicoi,2021-05-24,2.0
Unicoi,2021-05-25,2.0
Union,2021-05-22,3.0
Union,2021-05-23,1.0
Union,2021-05-24,1.0
Union,2021-05-25,10.0
Warren,2021-05-24,
Washington,2021-05-22,14.0
Washington,2021-05-23,34.0
Washington,2021-05-24,1136.0
Washington,2021-05-25,22.0
White,2021-05-24,1396.0
Williamson,2021-05-22,40.0
Williamson,2021-05-23,100.0
Williamson,2021-05-24,16.0
Williamson,2021-05-25,8.0
Wilson,2021-05-22,18.0
Wilson,2021-05-23,5.0
Wilson,2021-05-24,58.0
Wilson,2021-05-25,35.0
Anderson,2021-05-25,12.0
Anderson,2021-05-26,
Anderson,2021-05-27,50.0
Bedford,2021-05-25,3.0
Bedford,2021-05-26,24.0
Bedford,2021-05-27,54.0
Bledsoe,2021-05-25,232.0
Bledsoe,2021-05-26,3.0
Bledsoe,2021-05-27,550.0
Blount,2021-05-25,52.0
Blount,2021-05-26,80.0
Blount,2021-05-27,17.0
Bradley,2021-05-25,5.0
Bradley,2021-05-26,2819.0
Bradley,2021-05-27,1321.0
Campbell,2021-05-25,31.0
Campbell,2021-05-26,79.0
Campbell,2021-05-27,32.0
Cannon,2021-05-26,20.0
Cannon,2021-05-27,54.0
Cheatham,2021-05-25,11.0
Cheatham,2021-05-26,18.0
Cheatham,2021-05-27,25.0
Chester,2021-05-25,745.0
Chester,2021-05-26,1.0
Chester,2021-05-27,2.0
Claiborne,2021-05-25,3.0
Claiborne,2021-05-26,34.0
Claiborne,2021-05-27,57.0
Clay,2021-05-27,1.0
Cocke,2021-05-25,12.0
Cocke,2021-05-26,21.0
Cocke,2021-05-27,35.0
Coffee,2021-05-25,4.0
Coffee,2021-05-26,57.0
Coffee,2021-05-27,5.0
Crockett,2021-05-25,43.0
Crockett,2021-05-27,45.0
Cumberland,2021-05-25,2674.0
Cumberland,2021-05-26,22.0
Cumberland,2021-05-27,1.0
Davidson,2021-05-25,260.0
Davidson,2021-05-26,6311.0
Davidson,2021-05-27,761.0
Fayette,2021-05-26,1.0
Fayette,2021-05-27,1.0
Fentress,2021-05-25,5.0
Fentress,2021-05-26,2.0
Fentress,2021-05-27,127.0
Franklin,2021-05-25,2.0
Franklin,2021-05-26,619.0
Franklin,2021-05-27,21.0
Gibson,2021-05-25,31.0
Gibson,2021-05-26,4.0
Giles,2021-05-25,714.0
Giles,2021-05-26,433.0
Giles,2021-05-27,59.0
Grainger,2021-05-25,2.0
Grainger,2021-05-26,
Grainger,2021-05-27,468.0
Greene,2021-05-25,190.0
Greene,2021-05-26,26.0
Greene,2021-05-27,16.0
Grundy,2021-05-25,2.0
Grundy,2021-05-26,3.0
Hamblen,2021-05-26,9.0
Hamblen,2021-05-27,2.0
Hamilton,2021-05-26,3859.0
Hamilton,2021-05-27,1484.0
Hancock,2021-05-25,13.0
Hancock,2021-05-26,47.0
Hancock,2021-05-27,1.0
Hawkins,2021-05-25,100.0
Hawkins,2021-05-26,66.0
Hawkins,2021-05-27,67.0
Haywood,2021-05-25,2.0
Haywood,2021-05-26,2.0
Haywood,2021-05-27,2.0
Henry,2021-05-25,82.0
Henry,2021-05-26,580.0
Henry,2021-05-27,70.0
Jefferson,2021-05-26,1.0
Jefferson,2021-05-27,237.0
Knox,2021-05-25,1178.0
Knox,2021-05-26,2908.0
Knox,2021-05-27,1162.0
Lawrence,2021-05-25,4.0
Lawrence,2021-05-26,13.0
Lawrence,2021-05-27,34.0
Loudon,2021-05-25,6.0
Loudon,2021-05-26,20.0
Loudon,2021-05-27,24.0
Macon,2021-05-25,18.0
Macon,2021-05-26,4.0
Macon,2021-05-27,2.0
Madison,2021-05-25,155.0
Madison,2021-05-26,383.0
Madison,2021-05-27,13.0
Marion,2021-05-25,7.0
Marion,2021-05-26,39.0
